citation_id,run_id,ticker,claim_type,claim_text,source_doc_id,source_url,source_version,filing_date,section_ref,page_ref,quote,extraction_method,recorded_by,recorded_at,verification_status,verified_by,verified_at,notes
CIT-pilot25_2026Q1_v1-AJG-004,pilot25_2026Q1_v1,AJG,qualitative,Workforce-related statement for AJG,SRC-pilot25_2026Q1_v1-FILING-AJG-000162828026008662,https://www.sec.gov/Archives/edgar/data/354190/000162828026008662/ajg-20251231.htm,0001628280-26-008662,2026-02-17,auto_keyword_scan,,"Significant lines of insurance coverage and consultant capabilities are as follows: Aviation Disability General Liability Products Liability Casualty Earthquake Health & Welfare Professional Liability Claims Advocacy Errors & Omissions Healthcare Analytics Property Commercial Auto Exchange Solutions Human Resources Retirement Compensation Executive Benefits Institutional Investment Surety Bond Cyber Liability Fiduciary Services Loss Control Voluntary Benefits Dental Fine Arts Marine Wind Directors & Officers Liability Fire Medical Workers Compensation Our retail brokerage operations are organized and operate within certain key niche/practice groups, which account for approximately 74% of our retail brokerage revenues.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AJG-005,pilot25_2026Q1_v1,AJG,qualitative,Workforce-related statement for AJG,SRC-pilot25_2026Q1_v1-FILING-AJG-000162828026008662,https://www.sec.gov/Archives/edgar/data/354190/000162828026008662/ajg-20251231.htm,0001628280-26-008662,2026-02-17,auto_keyword_scan,,"Approximately 59% of our risk management segment s revenues are from workers compensation-related claims, 34% are from general and commercial auto liability-related claims and 7% are from property-related claims in 2025.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AJG-006,pilot25_2026Q1_v1,AJG,qualitative,Workforce-related statement for AJG,SRC-pilot25_2026Q1_v1-FILING-AJG-000162828026008662,https://www.sec.gov/Archives/edgar/data/354190/000162828026008662/ajg-20251231.htm,0001628280-26-008662,2026-02-17,auto_keyword_scan,,Most of these offices are fully staffed with claims adjusters and other service personnel.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AJG-007,pilot25_2026Q1_v1,AJG,qualitative,Workforce-related statement for AJG,SRC-pilot25_2026Q1_v1-FILING-AJG-000162828026008662,https://www.sec.gov/Archives/edgar/data/354190/000162828026008662/ajg-20251231.htm,0001628280-26-008662,2026-02-17,auto_keyword_scan,,Our adjusters and service personnel act solely on behalf and under the instruction of our clients.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AJG-008,pilot25_2026Q1_v1,AJG,qualitative,Workforce-related statement for AJG,SRC-pilot25_2026Q1_v1-FILING-AJG-000162828026008662,https://www.sec.gov/Archives/edgar/data/354190/000162828026008662/ajg-20251231.htm,0001628280-26-008662,2026-02-17,auto_keyword_scan,,"The majority of these acquisitions have been smaller regional or local brokerages, agencies, or employee benefit consulting operations with a middle or small client focus and/or significant expertise in one of our niche/practice groups.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AJG-009,pilot25_2026Q1_v1,AJG,numeric,Employee count candidate for AJG: 72000,SRC-pilot25_2026Q1_v1-FILING-AJG-000162828026008662,https://www.sec.gov/Archives/edgar/data/354190/000162828026008662/ajg-20251231.htm,0001628280-26-008662,2026-02-17,auto_keyword_scan,,"Human Capital As of December 31, 2025, we had approximately 72,000 employees, with approximately 47% in the U.S.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AJG-010,pilot25_2026Q1_v1,AJG,qualitative,Workforce-related statement for AJG,SRC-pilot25_2026Q1_v1-FILING-AJG-000162828026008662,https://www.sec.gov/Archives/edgar/data/354190/000162828026008662/ajg-20251231.htm,0001628280-26-008662,2026-02-17,auto_keyword_scan,,Approximately 77% of our employees work in our brokerage segment and 15% in our risk management segment.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AJG-011,pilot25_2026Q1_v1,AJG,qualitative,Workforce-related statement for AJG,SRC-pilot25_2026Q1_v1-FILING-AJG-000162828026008662,https://www.sec.gov/Archives/edgar/data/354190/000162828026008662/ajg-20251231.htm,0001628280-26-008662,2026-02-17,auto_keyword_scan,,"Our remaining employees work in our corporate segment, primarily at our headquarters and at Gallagher Centers of Excellence in India.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AJG-012,pilot25_2026Q1_v1,AJG,qualitative,Workforce-related statement for AJG,SRC-pilot25_2026Q1_v1-FILING-AJG-000162828026008662,https://www.sec.gov/Archives/edgar/data/354190/000162828026008662/ajg-20251231.htm,0001628280-26-008662,2026-02-17,auto_keyword_scan,,"Talent Development and Retention While many of our new employees come to us through mergers and acquisitions and traditional hiring, growing our own has long been a key part of our human capital strategy.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AKAM-001,pilot25_2026Q1_v1,AKAM,qualitative,Workforce-related statement for AKAM,SRC-pilot25_2026Q1_v1-FILING-AKAM-000108622226000022,https://www.sec.gov/Archives/edgar/data/1086222/000108622226000022/akam-20251231.htm,0001086222-26-000022,2026-02-20,auto_keyword_scan,,"Cloud Infrastructure Services, which represent the majority of Akamai s strategic investment and differentiation, consist of compute, storage, cloud-native and networking solutions, along with the Akamai EdgeWorkers serverless products and partner solutions running on our cloud platform.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AKAM-002,pilot25_2026Q1_v1,AKAM,qualitative,Workforce-related statement for AKAM,SRC-pilot25_2026Q1_v1-FILING-AKAM-000108622226000022,https://www.sec.gov/Archives/edgar/data/1086222/000108622226000022/akam-20251231.htm,0001086222-26-000022,2026-02-20,auto_keyword_scan,,"Human Capital Our employees our human capital are our most valuable resources as they are fundamental to our innovation, the operation and ongoing enhancement of Akamai's solutions and global network, the fostering and maintenance of relationships with our customers and the management of our operations.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AKAM-003,pilot25_2026Q1_v1,AKAM,qualitative,Workforce-related statement for AKAM,SRC-pilot25_2026Q1_v1-FILING-AKAM-000108622226000022,https://www.sec.gov/Archives/edgar/data/1086222/000108622226000022/akam-20251231.htm,0001086222-26-000022,2026-02-20,auto_keyword_scan,,The importance of our workforce to our success is underscored by the inclusion of corporate mission critical goals centered on our employees.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AKAM-004,pilot25_2026Q1_v1,AKAM,qualitative,Workforce-related statement for AKAM,SRC-pilot25_2026Q1_v1-FILING-AKAM-000108622226000022,https://www.sec.gov/Archives/edgar/data/1086222/000108622226000022/akam-20251231.htm,0001086222-26-000022,2026-02-20,auto_keyword_scan,,"In 2025, we continued to focus on fostering a community that enables employees to be productive, and continuing to deliver a positive experience for both employees and customers by living our values each day.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AKAM-005,pilot25_2026Q1_v1,AKAM,numeric,Employee count candidate for AKAM: 11000,SRC-pilot25_2026Q1_v1-FILING-AKAM-000108622226000022,https://www.sec.gov/Archives/edgar/data/1086222/000108622226000022/akam-20251231.htm,0001086222-26-000022,2026-02-20,auto_keyword_scan,,"As of December 31, 2025, we had over 11,000 employees located in more than 30 countries (with approximately 65% of those employees located outside of the U.S.) and representing over 100 nationalities, all of which we believe helps bring a global perspective to our operations.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AKAM-006,pilot25_2026Q1_v1,AKAM,qualitative,Workforce-related statement for AKAM,SRC-pilot25_2026Q1_v1-FILING-AKAM-000108622226000022,https://www.sec.gov/Archives/edgar/data/1086222/000108622226000022/akam-20251231.htm,0001086222-26-000022,2026-02-20,auto_keyword_scan,,"Our employees are grouped across the following roles, with the approximate percentage of the overall population noted: engineering and research and development (37%), services and support (26%), sales and marketing (17%) and administrative functions (20%).",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AKAM-007,pilot25_2026Q1_v1,AKAM,qualitative,Workforce-related statement for AKAM,SRC-pilot25_2026Q1_v1-FILING-AKAM-000108622226000022,https://www.sec.gov/Archives/edgar/data/1086222/000108622226000022/akam-20251231.htm,0001086222-26-000022,2026-02-20,auto_keyword_scan,,"Engagement We continue to recognize that an engaged employee workforce is key to having the productive, ethical and high-performing workplace needed to successfully compete in today s marketplace.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AKAM-008,pilot25_2026Q1_v1,AKAM,qualitative,Workforce-related statement for AKAM,SRC-pilot25_2026Q1_v1-FILING-AKAM-000108622226000022,https://www.sec.gov/Archives/edgar/data/1086222/000108622226000022/akam-20251231.htm,0001086222-26-000022,2026-02-20,auto_keyword_scan,,"We conduct quarterly surveys of our entire employee population to assess a variety of key metrics related to important topics, such as engagement, inclusion and overall job satisfaction.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AKAM-009,pilot25_2026Q1_v1,AKAM,qualitative,Workforce-related statement for AKAM,SRC-pilot25_2026Q1_v1-FILING-AKAM-000108622226000022,https://www.sec.gov/Archives/edgar/data/1086222/000108622226000022/akam-20251231.htm,0001086222-26-000022,2026-02-20,auto_keyword_scan,,"Continuing in 2025, all employees were able to participate in a company-wide program, developed by a behavioral research organization, that was intended to help us increase inclusive behaviors, become more open to change and accelerate our innovation.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AKAM-010,pilot25_2026Q1_v1,AKAM,qualitative,Workforce-related statement for AKAM,SRC-pilot25_2026Q1_v1-FILING-AKAM-000108622226000022,https://www.sec.gov/Archives/edgar/data/1086222/000108622226000022/akam-20251231.htm,0001086222-26-000022,2026-02-20,auto_keyword_scan,,"In addition, we work closely with the Akamai Foundation, to provide community service and charitable matching fund opportunities for Akamai employees, endeavors that have been shown to increase employee engagement.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AKAM-011,pilot25_2026Q1_v1,AKAM,qualitative,Workforce-related statement for AKAM,SRC-pilot25_2026Q1_v1-FILING-AKAM-000108622226000022,https://www.sec.gov/Archives/edgar/data/1086222/000108622226000022/akam-20251231.htm,0001086222-26-000022,2026-02-20,auto_keyword_scan,,"The Akamai Compassion Fund was created by employees, for employees, with support from the Akamai Foundation, and continues to provide a way for Akamai employees to unite and support global colleagues and their families during times of unexpected hardships following a catastrophic event, such as climate events (e.g., hurricane, mudslide, wildfire) and ongoing wars and armed conflicts around the world.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AKAM-012,pilot25_2026Q1_v1,AKAM,qualitative,Workforce-related statement for AKAM,SRC-pilot25_2026Q1_v1-FILING-AKAM-000108622226000022,https://www.sec.gov/Archives/edgar/data/1086222/000108622226000022/akam-20251231.htm,0001086222-26-000022,2026-02-20,auto_keyword_scan,,"We have eight employee resource groups (""ERGs"") that offer opportunities for employees to come together for mutual support, education and development.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALB-001,pilot25_2026Q1_v1,ALB,qualitative,Workforce-related statement for ALB,SRC-pilot25_2026Q1_v1-FILING-ALB-000091591326000018,https://www.sec.gov/Archives/edgar/data/915913/000091591326000018/alb-20251231.htm,0000915913-26-000018,2026-02-11,auto_keyword_scan,,"R&D, product and process improvements, specialized customer services, the ability to attract and retain skilled personnel and maintenance of a good safety record have also been important factors to compete effectively in the marketplace.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALB-002,pilot25_2026Q1_v1,ALB,qualitative,Workforce-related statement for ALB,SRC-pilot25_2026Q1_v1-FILING-ALB-000091591326000018,https://www.sec.gov/Archives/edgar/data/915913/000091591326000018/alb-20251231.htm,0000915913-26-000018,2026-02-11,auto_keyword_scan,,"We endeavor to provide a workplace that facilitates opportunities for innovation, fosters good decision-making practices, and promotes employee engagement and high productivity across our organization.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALB-003,pilot25_2026Q1_v1,ALB,numeric,Employee count candidate for ALB: 7800,SRC-pilot25_2026Q1_v1-FILING-ALB-000091591326000018,https://www.sec.gov/Archives/edgar/data/915913/000091591326000018/alb-20251231.htm,0000915913-26-000018,2026-02-11,auto_keyword_scan,,"As of December 31, 2025, we had approximately 7,800 employees, including employees of our consolidated joint ventures, of whom 3,100, or 40%, are employed in the U.S.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALB-004,pilot25_2026Q1_v1,ALB,qualitative,Workforce-related statement for ALB,SRC-pilot25_2026Q1_v1-FILING-ALB-000091591326000018,https://www.sec.gov/Archives/edgar/data/915913/000091591326000018/alb-20251231.htm,0000915913-26-000018,2026-02-11,auto_keyword_scan,,Approximately 26% of these employees are represented by unions or works councils.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALB-005,pilot25_2026Q1_v1,ALB,qualitative,Workforce-related statement for ALB,SRC-pilot25_2026Q1_v1-FILING-ALB-000091591326000018,https://www.sec.gov/Archives/edgar/data/915913/000091591326000018/alb-20251231.htm,0000915913-26-000018,2026-02-11,auto_keyword_scan,,We strive to foster positive relationships with our employees and their representatives.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALB-006,pilot25_2026Q1_v1,ALB,qualitative,Workforce-related statement for ALB,SRC-pilot25_2026Q1_v1-FILING-ALB-000091591326000018,https://www.sec.gov/Archives/edgar/data/915913/000091591326000018/alb-20251231.htm,0000915913-26-000018,2026-02-11,auto_keyword_scan,,Health and Safety The health and safety of our employees is a core value at Albemarle and is integral to how we conduct business.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALB-007,pilot25_2026Q1_v1,ALB,qualitative,Workforce-related statement for ALB,SRC-pilot25_2026Q1_v1-FILING-ALB-000091591326000018,https://www.sec.gov/Archives/edgar/data/915913/000091591326000018/alb-20251231.htm,0000915913-26-000018,2026-02-11,auto_keyword_scan,,"Our employees, contractors, and visitors are instructed to follow a comprehensive set of written health and safety policies and procedures at both corporate and local sites.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALB-008,pilot25_2026Q1_v1,ALB,qualitative,Workforce-related statement for ALB,SRC-pilot25_2026Q1_v1-FILING-ALB-000091591326000018,https://www.sec.gov/Archives/edgar/data/915913/000091591326000018/alb-20251231.htm,0000915913-26-000018,2026-02-11,auto_keyword_scan,,"Our internal incident and issues management system gives all employees the ability to report incidents anonymously without fear of retaliation, and allow us to be more proactive in developing safety programs that address at-risk conditions or behaviors which could lead to an incident.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALB-009,pilot25_2026Q1_v1,ALB,qualitative,Workforce-related statement for ALB,SRC-pilot25_2026Q1_v1-FILING-ALB-000091591326000018,https://www.sec.gov/Archives/edgar/data/915913/000091591326000018/alb-20251231.htm,0000915913-26-000018,2026-02-11,auto_keyword_scan,,We include health and safety metrics in our annual incentive 5 Albemarle Corporation and Subsidiaries plan to further incentivize our employees commitment to safety.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALB-010,pilot25_2026Q1_v1,ALB,qualitative,Workforce-related statement for ALB,SRC-pilot25_2026Q1_v1-FILING-ALB-000091591326000018,https://www.sec.gov/Archives/edgar/data/915913/000091591326000018/alb-20251231.htm,0000915913-26-000018,2026-02-11,auto_keyword_scan,,"In 2025, we maintained our Occupational Safety and Health Act ( OSHA ) occupational injury and illness incident rate of 0.16 for our employees and nested contractors, compared to 0.13 in 2024.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALB-011,pilot25_2026Q1_v1,ALB,qualitative,Workforce-related statement for ALB,SRC-pilot25_2026Q1_v1-FILING-ALB-000091591326000018,https://www.sec.gov/Archives/edgar/data/915913/000091591326000018/alb-20251231.htm,0000915913-26-000018,2026-02-11,auto_keyword_scan,,"In addition, we provide all employees and their dependents with access to our Employee Assistance Program, which provides free mental and behavioral health resources.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALB-012,pilot25_2026Q1_v1,ALB,qualitative,Workforce-related statement for ALB,SRC-pilot25_2026Q1_v1-FILING-ALB-000091591326000018,https://www.sec.gov/Archives/edgar/data/915913/000091591326000018/alb-20251231.htm,0000915913-26-000018,2026-02-11,auto_keyword_scan,,We invest in our people through enhanced training and development opportunities and by seeking to foster a culture that enables employees to feel a sense of belonging and reach their full potential.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALGN-001,pilot25_2026Q1_v1,ALGN,qualitative,Workforce-related statement for ALGN,SRC-pilot25_2026Q1_v1-FILING-ALGN-000109714926000014,https://www.sec.gov/Archives/edgar/data/1097149/000109714926000014/algn-20251231.htm,0001097149-26-000014,2026-02-27,auto_keyword_scan,,"We believe success with GPs can be achieved through doctor training and clinical education, by offering digital tools such as the iTero intraoral scanner and products like Invisalign Go treatment that address the distinctive needs of GP patients, all delivered by sales and marketing personnel specifically focused on the unique needs of this customer category.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALGN-002,pilot25_2026Q1_v1,ALGN,qualitative,Workforce-related statement for ALGN,SRC-pilot25_2026Q1_v1-FILING-ALGN-000109714926000014,https://www.sec.gov/Archives/edgar/data/1097149/000109714926000014/algn-20251231.htm,0001097149-26-000014,2026-02-27,auto_keyword_scan,,Our manufacturing facilities include backup generators and systems and each facility has an emergency response plan that is part of ongoing employee training and testing through recurring cross functional scenario-based simulation exercises.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALGN-003,pilot25_2026Q1_v1,ALGN,qualitative,Workforce-related statement for ALGN,SRC-pilot25_2026Q1_v1-FILING-ALGN-000109714926000014,https://www.sec.gov/Archives/edgar/data/1097149/000109714926000014/algn-20251231.htm,0001097149-26-000014,2026-02-27,auto_keyword_scan,,"Our sales and marketing personnel are organized primarily to support orthodontists and GPs, allowing highly trained and specialized personnel to serve each customer channel, thereby increasing our focus and 14 effectiveness on both.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALGN-004,pilot25_2026Q1_v1,ALGN,qualitative,Workforce-related statement for ALGN,SRC-pilot25_2026Q1_v1-FILING-ALGN-000109714926000014,https://www.sec.gov/Archives/edgar/data/1097149/000109714926000014/algn-20251231.htm,0001097149-26-000014,2026-02-27,auto_keyword_scan,,"We have thousands of dedicated, highly skilled sales force employees who are focused on key portions of our target markets that allow us to uniquely address customer needs and thereby enhance the customer experience.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALGN-005,pilot25_2026Q1_v1,ALGN,qualitative,Workforce-related statement for ALGN,SRC-pilot25_2026Q1_v1-FILING-ALGN-000109714926000014,https://www.sec.gov/Archives/edgar/data/1097149/000109714926000014/algn-20251231.htm,0001097149-26-000014,2026-02-27,auto_keyword_scan,,"Our significant historical and ongoing investments in research and development and design around the movement of teeth, SmartTrack aligner materials and design, intraoral scanning, 3D manufacturing, global scale of manufacturing and treatment planning, strong brand name recognition, strong workforce, diversified and knowledgeable customer base, geographic expansion, reliable financial results, leading digital platform, technology and IP, next wave of innovation with direct 3D printing and innovations powered by AI enabling more personalized care, and regulatory clearance of our products are among a few of our key competitive factors that compare favorably with our competitors products and services.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALGN-006,pilot25_2026Q1_v1,ALGN,qualitative,Workforce-related statement for ALGN,SRC-pilot25_2026Q1_v1-FILING-ALGN-000109714926000014,https://www.sec.gov/Archives/edgar/data/1097149/000109714926000014/algn-20251231.htm,0001097149-26-000014,2026-02-27,auto_keyword_scan,,"Human Capital We believe our culture and commitment to employees provide unique value that benefits Align, its stockholders and the communities and other stakeholders we serve.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALGN-007,pilot25_2026Q1_v1,ALGN,qualitative,Workforce-related statement for ALGN,SRC-pilot25_2026Q1_v1-FILING-ALGN-000109714926000014,https://www.sec.gov/Archives/edgar/data/1097149/000109714926000014/algn-20251231.htm,0001097149-26-000014,2026-02-27,auto_keyword_scan,,"Every employee, and every job, is important to our success and helps us achieve our purpose of transforming smiles and changing lives.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALGN-008,pilot25_2026Q1_v1,ALGN,qualitative,Workforce-related statement for ALGN,SRC-pilot25_2026Q1_v1-FILING-ALGN-000109714926000014,https://www.sec.gov/Archives/edgar/data/1097149/000109714926000014/algn-20251231.htm,0001097149-26-000014,2026-02-27,auto_keyword_scan,,Align is committed to building a global workforce with varied cultural backgrounds and life experiences.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALGN-009,pilot25_2026Q1_v1,ALGN,qualitative,Workforce-related statement for ALGN,SRC-pilot25_2026Q1_v1-FILING-ALGN-000109714926000014,https://www.sec.gov/Archives/edgar/data/1097149/000109714926000014/algn-20251231.htm,0001097149-26-000014,2026-02-27,auto_keyword_scan,,"Fostering a culture of dignity, integrity, open dialogue, open-mindedness, compassion, 17 fairness, recognition, and shared goals allows us to attract and retain the best talent, and provide a safe and supportive environment that allows our employees to excel.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALGN-010,pilot25_2026Q1_v1,ALGN,numeric,Employee count candidate for ALGN: 20290,SRC-pilot25_2026Q1_v1-FILING-ALGN-000109714926000014,https://www.sec.gov/Archives/edgar/data/1097149/000109714926000014/algn-20251231.htm,0001097149-26-000014,2026-02-27,auto_keyword_scan,,"As of December 31, 2025, we had approximately 20,290 employees, a decrease of approximately 3.1% and 6.1% over December 31, 2024, and December 31, 2023, respectively.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALGN-011,pilot25_2026Q1_v1,ALGN,qualitative,Workforce-related statement for ALGN,SRC-pilot25_2026Q1_v1-FILING-ALGN-000109714926000014,https://www.sec.gov/Archives/edgar/data/1097149/000109714926000014/algn-20251231.htm,0001097149-26-000014,2026-02-27,auto_keyword_scan,,"The number of employees for each of the last five years and our employees roles as of December 31, 2025 are as follows: We are fundamentally a global organization with approximately 91% of our employees located internationally, primarily in direct-labor roles in our manufacturing and clinical treatment planning facilities.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALGN-012,pilot25_2026Q1_v1,ALGN,qualitative,Workforce-related statement for ALGN,SRC-pilot25_2026Q1_v1-FILING-ALGN-000109714926000014,https://www.sec.gov/Archives/edgar/data/1097149/000109714926000014/algn-20251231.htm,0001097149-26-000014,2026-02-27,auto_keyword_scan,,Set forth in the following paragraphs are some of the most important elements of our culture and commitment to our employees.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALL-001,pilot25_2026Q1_v1,ALL,qualitative,Workforce-related statement for ALL,SRC-pilot25_2026Q1_v1-FILING-ALL-000089905126000031,https://www.sec.gov/Archives/edgar/data/899051/000089905126000031/all-20251231.htm,0000899051-26-000031,2026-02-20,auto_keyword_scan,,"Business Our Shared Purpose, Strategy and Segment Information Established Our Shared Purpose in 2007 to articulate Allstate s purpose and obligations to key stakeholders: customers, shareholders, employees and communities.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALL-002,pilot25_2026Q1_v1,ALL,numeric,Employee count candidate for ALL: 700,SRC-pilot25_2026Q1_v1-FILING-ALL-000089905126000031,https://www.sec.gov/Archives/edgar/data/899051/000089905126000031/all-20251231.htm,0000899051-26-000031,2026-02-20,auto_keyword_scan,,"In Canada, and on a limited basis in the U.S., we offer Allstate brand products through approximately 700 employee sales agents Independent agency channel In the U.S., we distribute our products through approximately 58,700 independent agent locations Direct channel We offer products through approximately 2,200 sales representatives in contact centers and online.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALL-003,pilot25_2026Q1_v1,ALL,qualitative,Workforce-related statement for ALL,SRC-pilot25_2026Q1_v1-FILING-ALL-000089905126000031,https://www.sec.gov/Archives/edgar/data/899051/000089905126000031/all-20251231.htm,0000899051-26-000031,2026-02-20,auto_keyword_scan,,"Direct Auto products are also available through employees in approximately 500 retail stores Strategy updates and additional information Allstate exclusive agents and direct channel Our Affordable, Simple and Connected auto and homeowners insurance products are available in 43 and 31 states, respectively, with rollout completion targeted for 2026.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALL-004,pilot25_2026Q1_v1,ALL,qualitative,Workforce-related statement for ALL,SRC-pilot25_2026Q1_v1-FILING-ALL-000089905126000031,https://www.sec.gov/Archives/edgar/data/899051/000089905126000031/all-20251231.htm,0000899051-26-000031,2026-02-20,auto_keyword_scan,,Direct channel employee agents Direct channel employee agents receive a base salary as well as variable compensation for selling a variety of products.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALL-005,pilot25_2026Q1_v1,ALL,qualitative,Workforce-related statement for ALL,SRC-pilot25_2026Q1_v1-FILING-ALL-000089905126000031,https://www.sec.gov/Archives/edgar/data/899051/000089905126000031/all-20251231.htm,0000899051-26-000031,2026-02-20,auto_keyword_scan,,Employee agents sell products through contact centers and offer Direct Auto products through retail stores.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALL-006,pilot25_2026Q1_v1,ALL,qualitative,Workforce-related statement for ALL,SRC-pilot25_2026Q1_v1-FILING-ALL-000089905126000031,https://www.sec.gov/Archives/edgar/data/899051/000089905126000031/all-20251231.htm,0000899051-26-000031,2026-02-20,auto_keyword_scan,,Allstate encourages employees to proactively manage their career so it is integrated into their personal purpose.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALL-007,pilot25_2026Q1_v1,ALL,qualitative,Workforce-related statement for ALL,SRC-pilot25_2026Q1_v1-FILING-ALL-000089905126000031,https://www.sec.gov/Archives/edgar/data/899051/000089905126000031/all-20251231.htm,0000899051-26-000031,2026-02-20,auto_keyword_scan,,This includes investing in and holding management accountable for employee development and maintaining a culture aligned with Our Shared Purpose at all levels.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-ALL-008,pilot25_2026Q1_v1,ALL,qualitative,Workforce-related statement for ALL,SRC-pilot25_2026Q1_v1-FILING-ALL-000089905126000031,https://www.sec.gov/Archives/edgar/data/899051/000089905126000031/all-20251231.htm,0000899051-26-000031,2026-02-20,auto_keyword_scan,,"We invest in talent development and employee engagement, health, safety and well-being because this contributes to Allstate s success.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
